<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,20180213,180000,139.8000000,140.1000000,139.1700000,139.8500000,6243540
GAZP,60,20180214,100000,140.0300000,140.5700000,139.9000000,140.4700000,3869830
GAZP,60,20180214,110000,140.3800000,140.4900000,139.3000000,139.6700000,5121740
GAZP,60,20180214,120000,139.6100000,139.6300000,138.5600000,138.8500000,2785150
GAZP,60,20180214,130000,138.8500000,139.2900000,138.7700000,138.7900000,1534950
GAZP,60,20180214,140000,138.7900000,138.9100000,138.0700000,138.5300000,2418900
GAZP,60,20180214,150000,138.5300000,139.3800000,138.2600000,139.0700000,2343070
GAZP,60,20180214,160000,139.0800000,139.1500000,137.3200000,137.6500000,4879520
GAZP,60,20180214,170000,137.6500000,137.9600000,137.0200000,137.8500000,4659480
GAZP,60,20180214,180000,137.8500000,138.8900000,137.6300000,138.8900000,6493960
GAZP,60,20180215,100000,139.7900000,140.9900000,139.5100000,139.9000000,6519730
GAZP,60,20180215,110000,139.9400000,140.1300000,138.5000000,139.0000000,5311500
GAZP,60,20180215,120000,139.0000000,139.2300000,138.2100000,138.4100000,2360390
GAZP,60,20180215,130000,138.4500000,138.8400000,138.1100000,138.6300000,1928090
GAZP,60,20180215,140000,138.5400000,139.2600000,138.3800000,138.9300000,1917350
GAZP,60,20180215,150000,138.9800000,139.0800000,138.3000000,138.5800000,860530
GAZP,60,20180215,160000,138.5700000,138.7900000,137.5500000,137.9900000,3753170
GAZP,60,20180215,170000,137.9700000,138.2800000,137.3300000,138.0600000,2670130
GAZP,60,20180215,180000,138.0400000,138.1700000,137.0600000,137.0600000,3733950
GAZP,60,20180216,100000,137.8500000,138.1900000,136.7700000,137.2000000,2998770
GAZP,60,20180216,110000,137.1900000,138.6500000,137.0700000,137.9200000,3405780
GAZP,60,20180216,120000,137.9600000,139.0000000,137.7800000,138.7400000,2921120
GAZP,60,20180216,130000,138.7600000,139.4900000,138.7100000,138.9000000,2661440
GAZP,60,20180216,140000,138.9000000,139.3400000,138.6500000,138.8300000,2259910
GAZP,60,20180216,150000,138.8100000,138.9600000,138.2100000,138.5700000,1823470
GAZP,60,20180216,160000,138.6300000,138.6300000,137.0000000,137.4600000,2524460
GAZP,60,20180216,170000,137.4500000,137.8900000,137.0000000,137.5000000,2451690
GAZP,60,20180216,180000,137.5500000,137.8800000,136.9000000,137.0600000,3581690
GAZP,60,20180219,100000,137.3600000,138.2000000,137.1300000,138.0600000,3455890
GAZP,60,20180219,110000,138.0600000,138.0900000,137.6300000,137.9300000,1789370
GAZP,60,20180219,120000,137.9300000,137.9300000,137.4700000,137.8000000,1154240
GAZP,60,20180219,130000,137.8000000,138.1400000,137.7000000,138.0300000,1289730
GAZP,60,20180219,140000,138.0300000,138.4800000,138.0200000,138.3400000,1303620
GAZP,60,20180219,150000,138.3400000,138.7000000,138.1800000,138.3500000,1501340
GAZP,60,20180219,160000,138.3700000,138.5900000,138.1000000,138.4400000,1086480
GAZP,60,20180219,170000,138.4400000,138.6000000,138.0000000,138.3600000,1278230
GAZP,60,20180219,180000,138.3600000,138.5000000,137.9600000,138.3100000,1572490
GAZP,60,20180220,100000,138.7800000,144.2900000,138.7800000,143.2500000,26479400
GAZP,60,20180220,110000,143.2500000,143.5500000,142.0000000,142.1800000,13053930
GAZP,60,20180220,120000,142.2100000,142.5900000,141.8100000,141.8200000,3192500
GAZP,60,20180220,130000,141.8300000,142.0600000,141.2600000,141.4600000,3639730
GAZP,60,20180220,140000,141.4800000,142.2000000,140.3200000,141.8200000,6467210
GAZP,60,20180220,150000,141.7800000,141.9000000,141.2500000,141.7200000,1331090
GAZP,60,20180220,160000,141.7200000,142.0800000,141.5100000,142.0400000,2197160
GAZP,60,20180220,170000,142.0100000,142.2400000,141.6000000,141.8000000,3015770
GAZP,60,20180220,180000,141.8000000,141.8600000,140.7200000,141.3200000,3392530
GAZP,60,20180221,100000,140.9000000,141.7100000,140.5300000,140.7400000,2393370
GAZP,60,20180221,110000,140.7500000,142.0600000,140.7500000,141.1600000,5134320
GAZP,60,20180221,120000,141.1800000,141.8200000,141.0800000,141.4900000,1353450
GAZP,60,20180221,130000,141.5000000,142.8000000,141.4900000,142.7100000,2793040
GAZP,60,20180221,140000,142.7400000,142.8800000,142.2800000,142.6500000,1847520
GAZP,60,20180221,150000,142.6500000,142.9100000,141.6700000,142.1000000,1509790
GAZP,60,20180221,160000,142.1500000,143.2400000,141.9400000,142.7500000,2256880
GAZP,60,20180221,170000,142.6800000,143.3800000,142.3100000,142.9900000,2208770
GAZP,60,20180221,180000,142.9800000,144.0000000,142.6300000,144.0000000,5389310
GAZP,60,20180222,100000,143.4300000,143.8400000,142.8000000,143.4400000,4000320
GAZP,60,20180222,110000,143.4400000,145.0800000,143.4300000,144.5000000,6564470
GAZP,60,20180222,120000,144.5500000,144.6900000,143.7200000,143.8600000,2585420
GAZP,60,20180222,130000,143.9100000,144.2400000,143.1900000,143.6000000,1896660
GAZP,60,20180222,140000,143.6200000,143.6500000,142.6300000,143.1100000,2595220
GAZP,60,20180222,150000,143.1000000,144.4700000,143.0500000,144.0800000,1757660
GAZP,60,20180222,160000,144.0300000,144.8000000,143.8200000,144.5700000,1295290
GAZP,60,20180222,170000,144.5400000,145.2300000,144.2200000,145.0900000,3403570
GAZP,60,20180222,180000,145.0900000,145.9700000,144.8700000,145.9700000,5771530
GAZP,60,20180226,100000,148.0700000,149.9800000,147.3200000,148.7000000,14085880
GAZP,60,20180226,110000,148.7300000,148.8500000,147.7000000,148.0500000,7088950
GAZP,60,20180226,120000,148.1000000,148.1200000,146.7500000,146.7800000,3362330
GAZP,60,20180226,130000,146.8100000,147.6800000,146.6000000,147.2300000,2687480
GAZP,60,20180226,140000,147.2800000,147.3600000,146.7000000,146.9000000,3118450
GAZP,60,20180226,150000,146.9000000,147.4700000,146.8200000,147.1700000,1225640
GAZP,60,20180226,160000,147.1900000,147.3600000,146.7500000,147.0600000,916190
GAZP,60,20180226,170000,147.0100000,147.0300000,146.6300000,146.8000000,1729500
GAZP,60,20180226,180000,146.8000000,147.0000000,146.4200000,147.0000000,2936570
GAZP,60,20180227,100000,147.2000000,147.4900000,145.5500000,145.6800000,4050500
GAZP,60,20180227,110000,145.6400000,146.0500000,144.8500000,145.2600000,4398600
GAZP,60,20180227,120000,145.3000000,146.3400000,145.0100000,145.7400000,3746300
GAZP,60,20180227,130000,145.7900000,147.1800000,145.7900000,146.9400000,3263470
GAZP,60,20180227,140000,146.9800000,147.1700000,146.5000000,146.9600000,1021220
GAZP,60,20180227,150000,146.9500000,147.1000000,146.7200000,146.9600000,836160
GAZP,60,20180227,160000,146.9200000,147.1300000,146.6900000,146.8000000,1244230
GAZP,60,20180227,170000,146.8000000,146.9900000,145.9200000,146.3200000,1942890
GAZP,60,20180227,180000,146.3100000,146.7600000,146.1700000,146.5000000,4267710
GAZP,60,20180228,100000,145.5000000,145.7500000,144.8700000,145.0700000,3065050
GAZP,60,20180228,110000,145.0800000,145.1000000,143.3600000,143.8000000,6593170
GAZP,60,20180228,120000,143.8300000,143.8700000,143.0000000,143.1800000,7201810
GAZP,60,20180228,130000,143.1400000,143.6200000,142.8400000,143.3100000,3178530
GAZP,60,20180228,140000,143.3500000,143.6000000,142.9200000,143.6000000,1397300
GAZP,60,20180228,150000,143.6000000,143.6000000,143.1800000,143.5200000,898460
GAZP,60,20180228,160000,143.5100000,143.6000000,142.9300000,143.0000000,1325580
GAZP,60,20180228,170000,143.0000000,143.8600000,142.5500000,143.8500000,3873110
GAZP,60,20180228,180000,143.8500000,143.9100000,142.2500000,143.1600000,8684510
GAZP,60,20180301,100000,141.0000000,142.0000000,139.3900000,141.9800000,17268210
GAZP,60,20180301,110000,141.9100000,141.9500000,139.8000000,140.3400000,8497210
GAZP,60,20180301,120000,140.3600000,140.6900000,139.3900000,139.8800000,5198090
GAZP,60,20180301,130000,139.8800000,140.3900000,139.3900000,139.9500000,3565350
GAZP,60,20180301,140000,139.9400000,139.9600000,139.3900000,139.4500000,2026010
GAZP,60,20180301,150000,139.4400000,140.6000000,139.4400000,140.2000000,2340600
GAZP,60,20180301,160000,140.2100000,140.8700000,140.1100000,140.7800000,1853370
GAZP,60,20180301,170000,140.8300000,140.8300000,139.5000000,139.9000000,2889580
GAZP,60,20180301,180000,139.8900000,140.4700000,139.7700000,140.1000000,3646810
GAZP,60,20180302,100000,139.6300000,139.9800000,139.3900000,139.6500000,1977570
GAZP,60,20180302,110000,139.6500000,140.5000000,139.6500000,140.3500000,2246890
GAZP,60,20180302,120000,140.3500000,140.5900000,139.3900000,139.5400000,2624480
GAZP,60,20180302,130000,139.5100000,139.9000000,137.9000000,138.0600000,4401590
GAZP,60,20180302,140000,138.1100000,139.1600000,137.7700000,138.6500000,2778980
GAZP,60,20180302,150000,138.6500000,139.3400000,138.5200000,139.0200000,2320000
GAZP,60,20180302,160000,139.0800000,139.6000000,138.9200000,139.2800000,2246110
GAZP,60,20180302,170000,139.2800000,139.4500000,138.0200000,138.3000000,4261710
GAZP,60,20180302,180000,138.3000000,138.9000000,138.1400000,138.5700000,3942310
GAZP,60,20180305,100000,138.8000000,140.0200000,138.5700000,139.6000000,3406100
GAZP,60,20180305,110000,139.5800000,140.9000000,139.4200000,140.6800000,5051370
GAZP,60,20180305,120000,140.7000000,141.3000000,140.3200000,141.0800000,3276280
GAZP,60,20180305,130000,141.0500000,141.2400000,140.8900000,141.0300000,1433540
GAZP,60,20180305,140000,141.0100000,141.8300000,140.9500000,141.5000000,3203150
GAZP,60,20180305,150000,141.5000000,141.5000000,140.9000000,140.9700000,1795920
GAZP,60,20180305,160000,140.9700000,141.4400000,140.8100000,141.2000000,1138080
GAZP,60,20180305,170000,141.2000000,141.6000000,141.0700000,141.3500000,1957970
GAZP,60,20180305,180000,141.4100000,141.6600000,141.0100000,141.6000000,1958420
GAZP,60,20180306,100000,142.2500000,143.4900000,142.2000000,142.8600000,7106500
GAZP,60,20180306,110000,142.8300000,142.9500000,142.1300000,142.3200000,2251310
GAZP,60,20180306,120000,142.3200000,143.1000000,142.2000000,142.5900000,2376810
GAZP,60,20180306,130000,142.5300000,142.7400000,142.2300000,142.5000000,1180960
GAZP,60,20180306,140000,142.5300000,142.9800000,142.2200000,142.2900000,2549860
GAZP,60,20180306,150000,142.3100000,142.8200000,142.2200000,142.6700000,1068210
GAZP,60,20180306,160000,142.6400000,142.7700000,142.1300000,142.1700000,1207630
GAZP,60,20180306,170000,142.1800000,142.2900000,141.2400000,141.3400000,2964150
GAZP,60,20180306,180000,141.3400000,141.3700000,140.4700000,140.5900000,3652710
GAZP,60,20180307,100000,139.9600000,139.9800000,138.5000000,138.9300000,4426100
GAZP,60,20180307,110000,138.9100000,139.2200000,138.1800000,138.1800000,4410170
GAZP,60,20180307,120000,138.2400000,138.5500000,138.1800000,138.2500000,2218080
GAZP,60,20180307,130000,138.2500000,138.7100000,138.0100000,138.1400000,3000480
GAZP,60,20180307,140000,138.1100000,138.1900000,137.4000000,137.5200000,4254290
GAZP,60,20180307,150000,137.5200000,138.2000000,137.3800000,137.8800000,2274170
GAZP,60,20180307,160000,137.8800000,138.1100000,137.5000000,138.0200000,1152420
GAZP,60,20180307,170000,138.0200000,138.5500000,137.8300000,138.0500000,2791940
GAZP,60,20180307,180000,138.0500000,138.5700000,137.8700000,138.5600000,3662210
GAZP,60,20180309,100000,138.8000000,139.2700000,137.7900000,137.8500000,2025070
GAZP,60,20180309,110000,137.9300000,138.7700000,137.8500000,138.7700000,1396130
GAZP,60,20180309,120000,138.7500000,139.2000000,138.6700000,138.8000000,1046230
GAZP,60,20180309,130000,138.7900000,139.3700000,138.5800000,139.2600000,980140
GAZP,60,20180309,140000,139.2800000,139.2800000,138.9100000,139.0800000,814920
GAZP,60,20180309,150000,139.0800000,139.2000000,138.9700000,139.1300000,529880
GAZP,60,20180309,160000,139.1400000,139.5500000,139.0000000,139.3700000,1318410
GAZP,60,20180309,170000,139.3800000,139.6000000,138.9000000,139.3700000,1415190
GAZP,60,20180309,180000,139.3700000,139.8100000,139.1300000,139.8100000,2554610
GAZP,60,20180312,100000,140.4400000,141.3000000,140.1100000,141.2200000,3336430
GAZP,60,20180312,110000,141.2500000,141.4500000,140.6100000,140.9200000,3035940
GAZP,60,20180312,120000,140.8900000,141.7500000,140.8600000,141.6700000,1698860
GAZP,60,20180312,130000,141.6900000,141.9600000,141.4600000,141.7600000,1308780
GAZP,60,20180312,140000,141.7900000,141.8500000,141.4100000,141.6000000,817450
GAZP,60,20180312,150000,141.6000000,141.6900000,141.3300000,141.3300000,775970
GAZP,60,20180312,160000,141.3200000,141.5200000,141.0100000,141.1900000,1114050
GAZP,60,20180312,170000,141.2000000,141.7400000,141.0600000,141.7400000,1306010
GAZP,60,20180312,180000,141.7100000,141.8000000,140.5500000,141.3500000,3505820
GAZP,60,20180313,100000,141.1000000,141.1900000,139.9500000,140.2300000,2020090
GAZP,60,20180313,110000,140.2500000,140.9900000,140.1500000,140.7800000,1667200
GAZP,60,20180313,120000,140.7500000,141.9000000,140.6400000,141.6400000,3117170
GAZP,60,20180313,130000,141.6400000,142.9300000,141.6300000,142.7800000,3519370
GAZP,60,20180313,140000,142.7800000,142.9000000,142.4500000,142.6200000,1480290
GAZP,60,20180313,150000,142.6200000,142.7000000,141.5400000,142.0500000,2657930
GAZP,60,20180313,160000,142.0600000,142.6900000,141.7400000,142.4800000,2732720
GAZP,60,20180313,170000,142.4900000,142.7400000,142.0900000,142.3500000,1523790
GAZP,60,20180313,180000,142.3500000,142.7500000,141.9000000,142.7500000,4181300
GAZP,60,20180314,100000,141.8200000,141.8200000,141.1700000,141.7100000,3623010
GAZP,60,20180314,110000,141.7200000,141.9800000,141.2000000,141.3300000,3250130
GAZP,60,20180314,120000,141.3500000,141.4800000,139.7300000,140.2800000,4544890
GAZP,60,20180314,130000,140.3100000,140.8100000,140.0500000,140.1000000,2111520
GAZP,60,20180314,140000,140.0800000,140.1300000,139.1500000,139.7300000,3420580
GAZP,60,20180314,150000,139.6800000,140.4300000,139.4400000,139.6200000,4346920
GAZP,60,20180314,160000,139.6800000,140.2400000,139.5100000,139.8300000,2046840
GAZP,60,20180314,170000,139.8300000,140.4100000,139.6300000,139.7800000,2351670
GAZP,60,20180314,180000,139.7800000,139.8000000,138.8000000,138.8000000,6069620
GAZP,60,20180315,100000,138.5800000,139.7100000,138.5000000,139.3100000,3717510
GAZP,60,20180315,110000,139.3700000,139.5900000,138.2600000,139.2700000,4510530
GAZP,60,20180315,120000,139.2900000,140.0600000,139.0400000,139.2600000,3099710
GAZP,60,20180315,130000,139.2200000,139.8700000,139.1500000,139.7200000,2121750
GAZP,60,20180315,140000,139.7100000,139.7500000,138.7000000,139.0000000,2500540
GAZP,60,20180315,150000,139.0000000,139.3000000,138.8000000,139.1200000,8394360
GAZP,60,20180315,160000,139.0700000,139.2000000,138.4600000,138.9100000,3041520
GAZP,60,20180315,170000,138.8700000,139.0600000,138.0000000,138.3000000,3643280
GAZP,60,20180315,180000,138.3000000,138.7800000,138.2300000,138.2500000,3203260
GAZP,60,20180316,100000,138.6600000,138.9900000,137.7500000,137.9200000,2475040
GAZP,60,20180316,110000,137.9600000,138.1700000,137.1100000,137.8600000,4395620
GAZP,60,20180316,120000,137.7800000,137.8900000,137.1500000,137.5900000,1921560
GAZP,60,20180316,130000,137.5700000,138.6000000,137.4600000,138.5400000,2932110
GAZP,60,20180316,140000,138.5400000,139.2000000,138.5100000,138.8900000,2670920
GAZP,60,20180316,150000,138.8500000,139.6300000,138.7500000,139.2800000,3479910
GAZP,60,20180316,160000,139.3000000,139.3600000,138.3800000,139.2300000,3449330
GAZP,60,20180316,170000,139.2500000,140.1700000,139.0100000,140.0300000,6335700
GAZP,60,20180316,180000,140.0400000,141.0000000,140.0300000,141.0000000,14799530
GAZP,60,20180319,100000,141.2000000,141.7700000,140.5000000,141.1900000,3857440
GAZP,60,20180319,110000,141.1600000,141.2000000,140.0100000,140.4200000,4929980
GAZP,60,20180319,120000,140.4200000,140.4600000,139.8300000,140.2200000,1449710
GAZP,60,20180319,130000,140.2100000,140.2100000,139.4300000,140.1200000,2144930
GAZP,60,20180319,140000,140.1600000,140.7000000,139.9700000,140.6700000,1364080
GAZP,60,20180319,150000,140.6700000,140.7600000,140.0000000,140.5600000,1009810
GAZP,60,20180319,160000,140.5600000,141.1500000,140.5000000,141.0900000,1196040
GAZP,60,20180319,170000,141.0900000,141.2000000,140.5000000,140.5500000,3085060
GAZP,60,20180319,180000,140.5500000,141.0900000,139.9100000,139.9100000,2545860
GAZP,60,20180320,100000,140.2500000,140.6400000,140.0000000,140.1200000,1586890
GAZP,60,20180320,110000,140.1200000,140.2700000,139.3100000,139.4800000,2425650
GAZP,60,20180320,120000,139.4400000,140.0900000,139.3100000,139.7700000,1823120
GAZP,60,20180320,130000,139.7700000,140.8700000,139.7400000,140.3400000,2575150
GAZP,60,20180320,140000,140.3400000,140.7800000,140.1900000,140.4400000,1932090
GAZP,60,20180320,150000,140.4400000,141.6500000,140.3600000,141.5300000,4011680
GAZP,60,20180320,160000,141.5300000,141.7800000,141.2000000,141.6500000,2356250
GAZP,60,20180320,170000,141.6200000,142.3700000,141.5300000,142.2400000,3810330
GAZP,60,20180320,180000,142.2000000,142.7000000,142.0300000,142.4500000,5410690
GAZP,60,20180321,100000,142.7000000,144.0000000,142.3300000,143.1600000,5353540
GAZP,60,20180321,110000,143.1700000,143.4000000,142.5000000,143.1300000,3302030
GAZP,60,20180321,120000,143.1300000,143.9200000,142.7900000,143.5700000,2143080
GAZP,60,20180321,130000,143.5900000,143.6300000,142.8200000,143.2000000,3411670
GAZP,60,20180321,140000,143.1800000,143.2500000,141.8500000,142.2600000,3995290
GAZP,60,20180321,150000,142.2600000,142.7800000,142.0000000,142.0300000,1806750
GAZP,60,20180321,160000,142.0300000,142.1500000,140.8400000,141.2800000,4705410
GAZP,60,20180321,170000,141.2400000,142.1600000,140.9000000,142.0500000,2845420
GAZP,60,20180321,180000,142.0500000,142.3100000,141.4200000,141.5100000,3578050
GAZP,60,20180322,100000,141.7300000,142.0600000,140.7600000,140.7800000,2234290
GAZP,60,20180322,110000,140.8000000,141.8100000,140.3600000,141.5200000,3444450
GAZP,60,20180322,120000,141.5600000,142.0800000,140.5600000,140.7300000,2875760
GAZP,60,20180322,130000,140.7100000,141.0900000,140.4500000,140.5000000,1950320
GAZP,60,20180322,140000,140.5000000,140.9000000,140.4500000,140.4600000,1136850
GAZP,60,20180322,150000,140.4600000,140.9100000,140.3900000,140.5900000,1021190
GAZP,60,20180322,160000,140.5900000,140.6400000,139.8500000,140.2500000,2571990
GAZP,60,20180322,170000,140.2300000,140.4500000,139.5700000,139.6100000,2086200
GAZP,60,20180322,180000,139.6100000,139.9100000,139.2000000,139.5000000,3356650
GAZP,60,20180323,100000,138.7800000,140.0400000,137.8200000,140.0400000,6464160
GAZP,60,20180323,110000,140.0400000,140.1000000,139.0200000,139.1900000,3441680
GAZP,60,20180323,120000,139.0600000,139.4700000,138.5700000,138.9700000,3737030
GAZP,60,20180323,130000,138.9300000,140.4400000,138.7200000,140.2000000,3293520
GAZP,60,20180323,140000,140.2000000,140.9700000,140.1200000,140.5000000,2391530
